"item_id","all_edits","bot_edits","anon_edits","human_edits","botXhuman","bot_edits_pc","anon_edits_pc","human_edits_pc","group_size","item_age","item_quality","squaredAnon","showcase"
"Q614",66,20,0,46,0.211202938475666,0.303030303030303,0,0.696969696969697,33,1645.24086805556,"C",0,0
"Q6141506",1,1,0,0,0,1,0,0,1,1520.41435185185,"E",0,0
"Q6143023",32,13,1,18,0.228515625,0.40625,0.03125,0.5625,13,1520.40402777778,"C",1,0
"Q6148228",1,1,0,0,0,1,0,0,1,1520.3684375,"E",0,0
"Q6148551",41,30,0,11,0.196311719214753,0.731707317073171,0,0.268292682926829,16,1520.36576388889,"C",0,0
"Q6149344",1,1,0,0,0,1,0,0,1,1520.35880787037,"E",0,0
"Q6151890",1,1,0,0,0,1,0,0,1,1520.33591435185,"E",0,0
"Q6152586",44,24,0,20,0.247933884297521,0.545454545454545,0,0.454545454545455,19,1520.32915509259,"C",0,0
"Q6152971",25,9,0,16,0.2304,0.36,0,0.64,10,1520.32643518519,"D",0,0
"Q616",77,15,2,60,0.15179625569236,0.194805194805195,0.025974025974026,0.779220779220779,40,1645.23940972222,"C",4,0
"Q6164198",327,321,0,6,0.0180119518559044,0.981651376146789,0,0.018348623853211,11,1520.23146990741,"D",0,0
"Q617",364,109,4,251,0.206489252505736,0.299450549450549,0.010989010989011,0.68956043956044,90,1645.23751157407,"A",16,0
"Q618",391,50,10,331,0.108254132298978,0.127877237851662,0.0255754475703325,0.846547314578005,132,1645.23577546296,"B",100,0
"Q619",671,158,104,409,0.143527577452964,0.235469448584203,0.154992548435171,0.609538002980626,220,1645.23497685185,"B",10816,0
"Q6196299",86,69,0,17,0.158599242833964,0.802325581395349,0,0.197674418604651,21,1519.98474537037,"C",0,0
"Q62",623,106,27,490,0.133821487185961,0.170144462279294,0.043338683788122,0.786516853932584,216,1646.09775462963,"A",729,0
"Q6208154",55,43,0,12,0.170578512396694,0.781818181818182,0,0.218181818181818,15,1519.90424768519,"C",0,0
"Q621",356,87,10,259,0.177794786011867,0.24438202247191,0.0280898876404494,0.72752808988764,110,1645.23457175926,"C",100,0
"Q6211855",28,21,0,7,0.1875,0.75,0,0.25,16,1519.87898148148,"D",0,0
"Q622",403,263,2,138,0.223472837096466,0.652605459057072,0.00496277915632754,0.342431761786601,83,1645.23423611111,"B",4,0
"Q623",587,39,69,479,0.0542155562456286,0.0664395229982964,0.117546848381601,0.816013628620102,149,1645.23407407407,"C",4761,0
"Q624",317,112,4,201,0.224024520096727,0.353312302839117,0.0126182965299685,0.634069400630915,80,1645.23288194444,"A",16,0
"Q6245797",17,8,0,9,0.249134948096886,0.470588235294118,0,0.529411764705882,12,1519.64584490741,"D",0,0
"Q625",56,12,0,44,0.168367346938776,0.214285714285714,0,0.785714285714286,31,1645.23211805556,"C",0,0
"Q627",448,42,12,394,0.0824497767857143,0.09375,0.0267857142857143,0.879464285714286,138,1645.23179398148,"C",144,0
"Q628",313,86,2,225,0.197511457706009,0.274760383386581,0.00638977635782748,0.718849840255591,81,1645.23174768519,"A",4,0
"Q629",475,42,13,420,0.0781828254847645,0.0884210526315789,0.0273684210526316,0.884210526315789,171,1645.23003472222,"C",169,0
"Q6292752",15,2,0,13,0.115555555555556,0.133333333333333,0,0.866666666666667,10,1519.30696759259,"E",0,0
"Q6297034",4,2,0,2,0.25,0.5,0,0.5,4,1519.27282407407,"E",0,0
"Q630",47,7,0,40,0.12675418741512,0.148936170212766,0,0.851063829787234,25,1645.22857638889,"D",0,0
"Q6309504",60,46,0,14,0.178888888888889,0.766666666666667,0,0.233333333333333,20,1519.17256944444,"C",0,0
"Q631",304,60,22,222,0.144130886426593,0.197368421052632,0.0723684210526316,0.730263157894737,115,1645.22822916667,"B",484,0
"Q6318498",62,55,0,7,0.100156087408949,0.887096774193548,0,0.112903225806452,16,1519.10237268519,"C",0,0
"Q632",206,77,4,125,0.22681214063531,0.37378640776699,0.0194174757281553,0.606796116504854,68,1645.22527777778,"B",16,0
"Q633",456,103,12,341,0.168912550015389,0.225877192982456,0.0263157894736842,0.74780701754386,98,1645.22479166667,"B",144,0
"Q6333683",18,10,0,8,0.246913580246914,0.555555555555556,0,0.444444444444444,9,1518.99097222222,"E",0,0
"Q634",373,51,9,313,0.114735245707221,0.136729222520107,0.0241286863270777,0.839142091152815,138,1645.22381944444,"C",81,0
"Q6344705",1,1,0,0,0,1,0,0,1,1518.91974537037,"E",0,0
"Q63495",46,27,0,19,0.242438563327032,0.58695652173913,0,0.41304347826087,20,1623.53320601852,"C",0,0
"Q635",421,106,27,288,0.17224005732308,0.251781472684086,0.0641330166270784,0.684085510688836,136,1645.22174768519,"B",729,0
"Q6352032",2,1,0,1,0.25,0.5,0,0.5,2,1518.86221064815,"E",0,0
"Q6353880",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1518.84741898148,"E",0,0
"Q6356904",1,1,0,0,0,1,0,0,1,1518.82605324074,"E",0,0
"Q6357253",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1518.82354166667,"E",0,0
"Q6368887",20,17,0,3,0.1275,0.85,0,0.15,9,1518.74016203704,"D",0,0
"Q6371842",10,8,0,2,0.16,0.8,0,0.2,5,1518.70809027778,"E",0,0
"Q6372909",17,12,0,5,0.207612456747405,0.705882352941177,0,0.294117647058824,10,1518.69228009259,"E",0,0
"Q6387357",26,9,0,17,0.226331360946746,0.346153846153846,0,0.653846153846154,15,1518.50966435185,"C",0,0
"Q639",107,23,2,82,0.164730544152328,0.214953271028037,0.0186915887850467,0.766355140186916,55,1645.21637731481,"D",4,0
"Q6390475",23,18,0,5,0.170132325141777,0.782608695652174,0,0.217391304347826,12,1518.47510416667,"D",0,0
"Q6392546",1,1,0,0,0,1,0,0,1,1518.45136574074,"E",0,0
"Q64",1204,108,80,1016,0.0756945287579607,0.0897009966777409,0.0664451827242525,0.843853820598007,290,1646.09667824074,"A",6400,0
"Q6406219",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1518.30061342593,"E",0,0
"Q641",525,153,8,364,0.202057142857143,0.291428571428571,0.0152380952380952,0.693333333333333,136,1645.21256944444,"A",64,0
"Q642",276,39,9,228,0.116729678638941,0.141304347826087,0.0326086956521739,0.826086956521739,89,1645.21211805556,"C",81,0
"Q643",251,59,17,175,0.163886287519246,0.235059760956175,0.0677290836653386,0.697211155378486,75,1645.21184027778,"C",289,0
"Q643903",1,0,0,1,0,0,0,1,1,1605.46333333333,"E",0,0
"Q644",189,58,1,130,0.211080316900423,0.306878306878307,0.00529100529100529,0.687830687830688,80,1645.21148148148,"C",1,0
"Q6442476",1,1,0,0,0,1,0,0,1,1517.67521990741,"E",0,0
"Q6444309",9,5,0,4,0.246913580246914,0.555555555555556,0,0.444444444444444,8,1517.64892361111,"E",0,0
"Q6453793",38,38,0,0,0,1,0,0,9,1517.51548611111,"C",0,0
"Q645494",86,40,1,45,0.243374797187669,0.465116279069767,0.0116279069767442,0.523255813953488,37,1605.4494212963,"C",1,0
"Q6457454",40,38,0,2,0.0475,0.95,0,0.05,12,1517.44685185185,"C",0,0
"Q6461130",37,30,0,7,0.153396639883126,0.810810810810811,0,0.189189189189189,13,1517.40429398148,"C",0,0
"Q647",509,76,3,430,0.126138157564623,0.149312377210216,0.00589390962671906,0.844793713163065,97,1645.20927083333,"B",9,0
"Q6479062",35,22,0,13,0.233469387755102,0.628571428571429,0,0.371428571428571,11,1517.16400462963,"E",0,0
"Q649",1403,578,21,804,0.23608508191133,0.411974340698503,0.014967925873129,0.573057733428368,215,1645.20760416667,"A",441,0
"Q6490906",44,32,0,12,0.198347107438017,0.727272727272727,0,0.272727272727273,23,1516.99372685185,"C",0,0
"Q6492148",15,12,0,3,0.16,0.8,0,0.2,9,1516.97538194444,"D",0,0
"Q6495094",10,7,0,3,0.21,0.7,0,0.3,10,1516.94040509259,"E",0,0
"Q65",676,135,30,511,0.150959787822555,0.199704142011834,0.0443786982248521,0.755917159763314,220,1646.09527777778,"C",900,0
"Q6502425",36,36,0,0,0,1,0,0,8,1516.85664351852,"C",0,0
"Q6504538",19,10,0,9,0.249307479224377,0.526315789473684,0,0.473684210526316,11,1516.82703703704,"D",0,0
"Q6514274",22,15,0,7,0.216942148760331,0.681818181818182,0,0.318181818181818,10,1516.69827546296,"D",0,0
"Q652",478,50,13,415,0.0908159871150715,0.104602510460251,0.0271966527196653,0.868200836820084,170,1645.2059837963,"C",169,0
"Q6521840",12,12,0,0,0,1,0,0,4,1516.59605324074,"E",0,0
"Q653",135,26,4,105,0.149794238683128,0.192592592592593,0.0296296296296296,0.777777777777778,55,1645.20524305556,"C",16,0
"Q6531132",29,19,0,10,0.225921521997622,0.655172413793103,0,0.344827586206897,16,1516.44979166667,"C",0,0
"Q654",369,46,7,316,0.106755972708779,0.124661246612466,0.018970189701897,0.856368563685637,116,1645.20513888889,"A",49,0
"Q654552",128,44,0,84,0.2255859375,0.34375,0,0.65625,27,1605.3597337963,"C",0,0
"Q6548306",4,0,0,4,0,0,0,1,1,1516.18326388889,"E",0,0
"Q6550352",49,48,0,1,0.0199916701374427,0.979591836734694,0,0.0204081632653061,10,1516.15081018519,"C",0,0
"Q6551036",16,15,0,1,0.05859375,0.9375,0,0.0625,4,1516.14215277778,"E",0,0
"Q656",1183,462,16,705,0.232734948256113,0.390532544378698,0.0135249366018597,0.595942519019442,210,1645.20446759259,"A",256,0
"Q6563473",49,45,0,4,0.0749687630154102,0.918367346938776,0,0.0816326530612245,13,1515.96652777778,"C",0,0
"Q6566155",43,43,0,0,0,1,0,0,9,1515.93611111111,"C",0,0
"Q657",567,116,6,445,0.160565369266134,0.204585537918871,0.0105820105820106,0.784832451499118,147,1645.20358796296,"A",36,0
"Q658",377,41,6,330,0.095195209985295,0.108753315649867,0.0159151193633952,0.875331564986737,116,1645.2033912037,"B",36,0
"Q658278",122,104,0,18,0.125772641762967,0.852459016393443,0,0.147540983606557,32,1605.32496527778,"C",0,0
"Q6583244",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1515.41225694444,"E",0,0
"Q659",324,35,4,285,0.0950217192501143,0.108024691358025,0.0123456790123457,0.87962962962963,99,1645.2018287037,"C",16,0
"Q6592965",35,31,1,3,0.0759183673469388,0.885714285714286,0.0285714285714286,0.0857142857142857,13,1515.08069444444,"D",1,0
"Q66",274,35,7,232,0.108157067504928,0.127737226277372,0.0255474452554745,0.846715328467153,102,1646.09506944444,"C",49,0
"Q660",385,43,10,332,0.0963130376117389,0.111688311688312,0.025974025974026,0.862337662337662,123,1645.20126157407,"B",100,0
"Q661",83,19,2,62,0.170997241979968,0.228915662650602,0.0240963855421687,0.746987951807229,43,1645.20077546296,"C",4,0
"Q662",188,35,3,150,0.148540063377094,0.186170212765957,0.0159574468085106,0.797872340425532,72,1645.19987268519,"C",9,0
"Q663",540,53,22,465,0.0845164609053498,0.0981481481481482,0.0407407407407407,0.861111111111111,154,1645.1996875,"A",484,0
"Q6634506",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,1514.62340277778,"E",0,0
"Q664",767,134,20,613,0.139628651904081,0.17470664928292,0.0260756192959583,0.799217731421121,194,1645.19958333333,"A",400,0
"Q664772",143,49,0,94,0.225243288180351,0.342657342657343,0,0.657342657342657,28,1605.26944444444,"B",0,0
"Q665",88,21,0,67,0.181689049586777,0.238636363636364,0,0.761363636363636,44,1645.19934027778,"C",0,0
"Q666",146,13,3,130,0.0792831675736536,0.089041095890411,0.0205479452054795,0.89041095890411,63,1646.1952662037,"C",9,0
"Q6662496",23,15,0,8,0.226843100189036,0.652173913043478,0,0.347826086956522,14,1514.38586805556,"C",0,0
"Q6663796",68,57,0,11,0.135596885813149,0.838235294117647,0,0.161764705882353,13,1514.37516203704,"C",0,0
"Q6664997",16,11,0,5,0.21484375,0.6875,0,0.3125,5,1514.36657407407,"E",0,0
"Q668",1164,156,138,870,0.100170049952173,0.134020618556701,0.118556701030928,0.747422680412371,292,1645.19872685185,"A",19044,0
"Q6686669",35,22,0,13,0.233469387755102,0.628571428571429,0,0.371428571428571,24,1514.2122337963,"C",0,0
"Q6687243",42,31,0,11,0.193310657596372,0.738095238095238,0,0.261904761904762,23,1514.20945601852,"C",0,0
"Q67",266,36,3,227,0.115495505681497,0.135338345864662,0.0112781954887218,0.853383458646617,96,1646.09494212963,"C",9,1
"Q670933",2382,10,0,2372,0.00418052832572308,0.00419815281276238,0,0.995801847187238,24,1605.21458333333,"C",0,0
"Q6714086",4,4,0,0,0,1,0,0,2,1514.06908564815,"E",0,0
"Q6714411",32,30,0,2,0.05859375,0.9375,0,0.0625,8,1514.06775462963,"D",0,0
"Q6714482",2,2,0,0,0,1,0,0,2,1514.06739583333,"E",0,0
"Q6717781",151,151,0,0,0,1,0,0,6,1514.05260416667,"D",0,0
"Q6723116",2,1,0,1,0.25,0.5,0,0.5,2,1514.02763888889,"E",0,0
"Q67238",66,43,0,23,0.227043158861341,0.651515151515151,0,0.348484848484849,25,1623.34626157407,"C",0,0
"Q6728559",4,1,0,3,0.1875,0.25,0,0.75,4,1514.00003472222,"E",0,0
"Q673",220,32,14,174,0.11504132231405,0.145454545454545,0.0636363636363636,0.790909090909091,91,1645.19659722222,"C",196,0
"Q674",379,43,20,316,0.0945969465542568,0.113456464379947,0.0527704485488127,0.83377308707124,117,1645.19606481481,"B",400,0
"Q675",379,114,45,220,0.174601959050689,0.300791556728232,0.118733509234828,0.580474934036939,127,1645.19590277778,"B",2025,0
"Q6751711",33,26,0,7,0.16712580348944,0.787878787878788,0,0.212121212121212,13,1513.86895833333,"C",0,0
"Q6757430",68,55,1,12,0.142733564013841,0.808823529411765,0.0147058823529412,0.176470588235294,16,1513.83018518519,"C",1,0
"Q676",201,33,0,168,0.137224326130541,0.164179104477612,0,0.835820895522388,79,1645.19574074074,"C",0,0
"Q6765784",26,16,0,10,0.236686390532544,0.615384615384615,0,0.384615384615385,7,1513.77011574074,"E",0,0
"Q677",481,75,14,392,0.127074139548152,0.155925155925156,0.0291060291060291,0.814968814968815,154,1645.19539351852,"A",196,0
"Q678",462,114,5,343,0.183195592286501,0.246753246753247,0.0108225108225108,0.742424242424242,114,1645.19519675926,"A",25,0
"Q6783521",2,2,0,0,0,1,0,0,2,1513.65767361111,"E",0,0
"Q6785081",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1513.64733796296,"D",0,0
"Q679",313,37,3,273,0.103104043115679,0.118210862619808,0.00958466453674121,0.87220447284345,95,1645.19501157407,"C",9,0
"Q6797359",12,12,0,0,0,1,0,0,4,1513.56953703704,"E",0,0
"Q6797828",2,2,0,0,0,1,0,0,2,1513.56722222222,"E",0,0
"Q68",521,50,53,418,0.076996474371963,0.0959692898272553,0.101727447216891,0.802303262955854,206,1646.09440972222,"C",2809,0
"Q680",375,114,48,213,0.172672,0.304,0.128,0.568,131,1645.19440972222,"A",2304,0
"Q682",428,44,9,375,0.0900733688531749,0.102803738317757,0.0210280373831776,0.876168224299065,121,1645.19436342593,"C",81,0
"Q683",475,109,4,362,0.174883102493075,0.229473684210526,0.00842105263157895,0.762105263157895,124,1645.19409722222,"A",16,0
"Q683137",22,15,0,7,0.216942148760331,0.681818181818182,0,0.318181818181818,9,1605.11341435185,"D",0,0
"Q6835976",5,1,0,4,0.16,0.2,0,0.8,2,1513.3478125,"E",0,0
"Q684",324,38,6,280,0.101356500533455,0.117283950617284,0.0185185185185185,0.864197530864197,94,1645.19386574074,"C",36,0
"Q686",444,96,2,346,0.168492817141466,0.216216216216216,0.0045045045045045,0.779279279279279,121,1645.19309027778,"A",4,0
"Q686219",364,359,0,5,0.0135475787948315,0.986263736263736,0,0.0137362637362637,19,1605.08796296296,"C",0,0
"Q6865581",2,2,0,0,0,1,0,0,2,1513.14645833333,"E",0,0
"Q687",531,153,39,339,0.183950971942928,0.288135593220339,0.0734463276836158,0.638418079096045,168,1645.19304398148,"A",1521,0
"Q6879057",2,2,0,0,0,1,0,0,2,1513.08725694444,"E",0,0
"Q689",141,41,11,89,0.183542075348323,0.290780141843972,0.0780141843971631,0.631205673758865,72,1645.19246527778,"C",121,0
"Q689249",10,6,0,4,0.24,0.6,0,0.4,7,1605.05025462963,"D",0,0
"Q689407",5,5,0,0,0,1,0,0,4,1605.04761574074,"E",0,0
"Q6895154",18,12,0,6,0.222222222222222,0.666666666666667,0,0.333333333333333,10,1513.0183912037,"D",0,0
"Q691",535,127,5,403,0.178813870207005,0.237383177570093,0.00934579439252336,0.753271028037383,156,1645.19185185185,"A",25,0
"Q6913505",1,1,0,0,0,1,0,0,1,1512.91711805556,"E",0,0
"Q692",1281,483,174,624,0.183667984796714,0.377049180327869,0.135831381733021,0.48711943793911,282,1645.19171296296,"A",30276,0
"Q693",184,32,7,145,0.137051039697543,0.173913043478261,0.0380434782608696,0.78804347826087,84,1645.19157407407,"C",49,0
"Q694",342,62,1,279,0.147891658971991,0.181286549707602,0.00292397660818713,0.815789473684211,87,1645.19135416667,"C",1,0
"Q6941204",1,1,0,0,0,1,0,0,1,1512.77505787037,"E",0,0
"Q695",444,94,6,344,0.164028893758623,0.211711711711712,0.0135135135135135,0.774774774774775,119,1645.19130787037,"A",36,0
"Q6951654",28,16,0,12,0.244897959183673,0.571428571428571,0,0.428571428571429,14,1512.70957175926,"C",0,0
"Q6954498",18,12,0,6,0.222222222222222,0.666666666666667,0,0.333333333333333,11,1512.69215277778,"C",0,0
"Q697",461,103,4,354,0.171568927306007,0.223427331887202,0.00867678958785249,0.767895878524946,119,1645.1902662037,"A",16,0
"Q698",988,43,221,724,0.0318928354832894,0.0435222672064777,0.223684210526316,0.732793522267207,205,1645.19001157407,"A",48841,0
"Q6981882",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1512.51314814815,"E",0,0
"Q6986095",24,13,0,11,0.248263888888889,0.541666666666667,0,0.458333333333333,14,1512.48428240741,"C",0,0
"Q699",254,38,11,205,0.120745241490483,0.149606299212598,0.0433070866141732,0.807086614173228,91,1645.18987268519,"C",121,0
"Q70",470,104,20,346,0.162897238569488,0.221276595744681,0.0425531914893617,0.736170212765957,143,1646.08820601852,"A",400,0
"Q7014944",3,3,0,0,0,1,0,0,3,1512.3484837963,"E",0,0
"Q702",496,102,3,391,0.162111407388137,0.205645161290323,0.00604838709677419,0.788306451612903,132,1645.18913194444,"A",9,0
"Q7029278",1,1,0,0,0,1,0,0,1,1512.27829861111,"E",0,0
"Q703",356,44,5,307,0.106583764676177,0.123595505617978,0.0140449438202247,0.862359550561798,114,1645.18871527778,"C",25,0
"Q704",180,41,6,133,0.168302469135802,0.227777777777778,0.0333333333333333,0.738888888888889,67,1645.18837962963,"C",36,0
"Q7042785",1,1,0,0,0,1,0,0,1,1512.18949074074,"E",0,0
"Q7043790",4,3,0,1,0.1875,0.75,0,0.25,4,1512.18349537037,"E",0,0
"Q705",301,60,1,240,0.158938643061335,0.199335548172757,0.00332225913621262,0.79734219269103,89,1645.18770833333,"C",1,0
"Q70652",66,43,1,22,0.217171717171717,0.651515151515151,0.0151515151515152,0.333333333333333,30,1623.17934027778,"C",1,0
"Q706798",57,41,1,15,0.189289012003693,0.719298245614035,0.0175438596491228,0.263157894736842,28,1604.71950231481,"C",1,0
"Q707",231,51,1,179,0.171080002248833,0.220779220779221,0.00432900432900433,0.774891774891775,81,1645.18675925926,"C",1,0
"Q707111",299,253,14,32,0.0905582711602778,0.846153846153846,0.0468227424749164,0.107023411371237,32,1604.71314814815,"B",196,0
"Q708",396,58,8,330,0.122053872053872,0.146464646464646,0.0202020202020202,0.833333333333333,121,1645.18668981481,"B",64,0
"Q709",421,86,3,332,0.16109139533178,0.204275534441805,0.00712589073634204,0.788598574821853,125,1645.18621527778,"A",9,0
"Q7090742",54,53,0,1,0.0181755829903978,0.981481481481482,0,0.0185185185185185,15,1511.75350694444,"C",0,0
"Q7090878",4,2,0,2,0.25,0.5,0,0.5,4,1511.75255787037,"E",0,0
"Q7099278",1,1,0,0,0,1,0,0,1,1511.69431712963,"E",0,0
"Q71",415,84,9,322,0.15705037015532,0.202409638554217,0.0216867469879518,0.775903614457831,138,1646.08255787037,"C",81,0
"Q7100627",3,3,0,0,0,1,0,0,2,1511.68291666667,"E",0,0
"Q711",629,143,15,471,0.170237664953834,0.227344992050874,0.0238473767885533,0.748807631160572,153,1645.18524305556,"A",225,0
"Q7118999",95,95,0,0,0,1,0,0,6,1511.54920138889,"D",0,0
"Q712",500,118,8,374,0.176528,0.236,0.016,0.748,130,1645.18523148148,"A",64,0
"Q7123887",327,301,0,26,0.07318875141449,0.920489296636086,0,0.0795107033639144,31,1511.51549768519,"C",0,0
"Q7124024",1,1,0,0,0,1,0,0,1,1511.51452546296,"E",0,0
"Q713",340,47,4,289,0.1175,0.138235294117647,0.0117647058823529,0.85,106,1645.18506944444,"B",16,0
"Q7137635",32,30,0,2,0.05859375,0.9375,0,0.0625,12,1511.41278935185,"C",0,0
"Q714",292,122,3,167,0.238951960968287,0.417808219178082,0.0102739726027397,0.571917808219178,99,1645.18460648148,"A",9,0
"Q714322",64,33,0,31,0.249755859375,0.515625,0,0.484375,20,1604.5694212963,"B",0,0
"Q7151400",27,14,0,13,0.249657064471879,0.518518518518518,0,0.481481481481481,15,1511.31527777778,"C",0,0
"Q7155193",59,47,0,12,0.162022407354209,0.796610169491525,0,0.203389830508475,19,1511.28978009259,"C",0,0
"Q716",359,44,8,307,0.104809863362326,0.122562674094708,0.0222841225626741,0.855153203342618,108,1645.18358796296,"C",64,0
"Q7163836",2,2,0,0,0,1,0,0,2,1511.22501157407,"E",0,0
"Q7166763",39,25,0,14,0.230111768573307,0.641025641025641,0,0.358974358974359,18,1511.20228009259,"C",0,0
"Q717",876,122,80,674,0.107154771585246,0.139269406392694,0.091324200913242,0.769406392694064,230,1645.1827662037,"A",6400,0
"Q7173380",19,12,0,7,0.232686980609418,0.631578947368421,0,0.368421052631579,11,1511.14135416667,"D",0,0
"Q7174837",18,9,0,9,0.25,0.5,0,0.5,12,1511.13068287037,"D",0,0
"Q718",426,76,13,337,0.141131609689435,0.178403755868545,0.0305164319248826,0.791079812206573,137,1645.18268518519,"C",169,0
"Q7189755",37,31,0,6,0.135865595325055,0.837837837837838,0,0.162162162162162,12,1511.01142361111,"C",0,0
"Q7189761",5,4,0,1,0.16,0.8,0,0.2,5,1511.01138888889,"E",0,0
"Q719",163,68,0,95,0.243140502088901,0.417177914110429,0,0.582822085889571,66,1645.18225694444,"B",0,0
"Q719163",369,346,0,23,0.0584455167044895,0.937669376693767,0,0.0623306233062331,31,1604.46469907407,"B",0,0
"Q720",425,108,15,302,0.180573010380623,0.254117647058824,0.0352941176470588,0.710588235294118,121,1645.18216435185,"C",225,0
"Q7208128",6,5,0,1,0.138888888888889,0.833333333333333,0,0.166666666666667,4,1510.85196759259,"E",0,0
"Q721",214,72,7,135,0.21224561097039,0.336448598130841,0.0327102803738318,0.630841121495327,62,1645.18194444444,"C",49,0
"Q722",359,47,7,305,0.111226635423375,0.13091922005571,0.0194986072423398,0.84958217270195,110,1645.18179398148,"B",49,0
"Q723",119,23,0,96,0.155921192006214,0.19327731092437,0,0.80672268907563,44,1645.18165509259,"C",0,0
"Q7231744",1,1,0,0,0,1,0,0,1,1510.26664351852,"E",0,0
"Q7232031",8,3,0,5,0.234375,0.375,0,0.625,4,1510.26471064815,"D",0,0
"Q7232608",2,2,0,0,0,1,0,0,2,1510.26009259259,"E",0,0
"Q7234176",1,1,0,0,0,1,0,0,1,1510.24905092593,"E",0,0
"Q724",414,84,9,321,0.157319890779248,0.202898550724638,0.0217391304347826,0.77536231884058,116,1645.1812037037,"C",81,0
"Q7241016",4,4,0,0,0,1,0,0,2,1510.19508101852,"E",0,0
"Q7242233",63,62,0,1,0.0156210632401109,0.984126984126984,0,0.0158730158730159,16,1510.1855787037,"B",0,0
"Q7244158",9,7,0,2,0.172839506172839,0.777777777777778,0,0.222222222222222,6,1510.16846064815,"E",0,0
"Q725",381,47,6,328,0.106199323509758,0.123359580052493,0.015748031496063,0.860892388451444,114,1645.18003472222,"B",36,0
"Q7250325",10,6,0,4,0.24,0.6,0,0.4,7,1510.1178587963,"E",0,0
"Q7264994",20,12,0,8,0.24,0.6,0,0.4,12,1509.98293981481,"D",0,0
"Q7267119",5,4,0,1,0.16,0.8,0,0.2,5,1509.96590277778,"E",0,0
"Q726777",108,96,0,12,0.0987654320987654,0.888888888888889,0,0.111111111111111,25,1604.28577546296,"C",0,0
"Q727",696,149,18,529,0.162713452899987,0.214080459770115,0.0258620689655172,0.760057471264368,179,1645.1797337963,"C",324,0
"Q7273156",14,9,0,5,0.229591836734694,0.642857142857143,0,0.357142857142857,9,1509.91616898148,"D",0,0
"Q728",258,41,6,211,0.129965146325341,0.158914728682171,0.0232558139534884,0.817829457364341,98,1645.17918981481,"C",36,0
"Q729",609,66,35,508,0.0904009641906703,0.108374384236453,0.0574712643678161,0.834154351395731,194,1645.1787962963,"B",1225,0
"Q7294792",19,15,0,4,0.166204986149584,0.789473684210526,0,0.210526315789474,11,1509.75315972222,"D",0,0
"Q73",198,22,1,175,0.0982042648709315,0.111111111111111,0.00505050505050505,0.883838383838384,71,1646.07444444444,"C",1,0
"Q730",540,142,9,389,0.18943072702332,0.262962962962963,0.0166666666666667,0.72037037037037,146,1645.1787962963,"A",81,0
"Q7300206",45,19,0,26,0.243950617283951,0.422222222222222,0,0.577777777777778,16,1509.70592592593,"E",0,0
"Q730133",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1604.24125,"E",0,0
"Q7302328",1,1,0,0,0,1,0,0,1,1509.68739583333,"E",0,0
"Q7303048",5,4,0,1,0.16,0.8,0,0.2,3,1509.68121527778,"D",0,0
"Q7305420",4,3,0,1,0.1875,0.75,0,0.25,4,1509.66043981481,"E",0,0
"Q731",392,50,6,336,0.10932944606414,0.127551020408163,0.0153061224489796,0.857142857142857,112,1645.17854166667,"A",36,0
"Q732",65,12,0,53,0.150532544378698,0.184615384615385,0,0.815384615384615,31,1645.17790509259,"C",0,0
"Q733",614,124,23,467,0.153603751763944,0.201954397394137,0.0374592833876222,0.760586319218241,163,1645.17778935185,"A",529,0
"Q7337017",19,7,0,12,0.232686980609418,0.368421052631579,0,0.631578947368421,11,1509.37555555556,"D",0,0
"Q7337932",5,3,0,2,0.24,0.6,0,0.4,4,1509.36988425926,"E",0,0
"Q7345510",34,18,0,16,0.249134948096886,0.529411764705882,0,0.470588235294118,22,1509.321875,"C",0,0
"Q7348384",17,14,0,3,0.145328719723183,0.823529411764706,0,0.176470588235294,11,1509.30070601852,"B",0,0
"Q735",428,47,22,359,0.0921095728884619,0.10981308411215,0.0514018691588785,0.838785046728972,139,1645.17652777778,"C",484,0
"Q7356949",58,28,0,30,0.249702734839477,0.482758620689655,0,0.517241379310345,22,1509.22782407407,"C",0,0
"Q736",615,131,22,462,0.16001586357327,0.213008130081301,0.0357723577235772,0.751219512195122,175,1645.17649305556,"A",484,0
"Q7364718",19,11,0,8,0.243767313019391,0.578947368421053,0,0.421052631578947,12,1509.16736111111,"D",0,0
"Q737",307,50,4,253,0.134218930704835,0.162866449511401,0.0130293159609121,0.824104234527687,98,1645.17606481481,"A",16,0
"Q7372021",1,1,0,0,0,1,0,0,1,1509.11538194444,"E",0,0
"Q7376766",19,13,0,6,0.21606648199446,0.684210526315789,0,0.315789473684211,9,1509.08184027778,"D",0,0
"Q737769",49,26,1,22,0.238234069137859,0.530612244897959,0.0204081632653061,0.448979591836735,27,1604.1672337963,"C",1,0
"Q7378967",1,1,0,0,0,1,0,0,1,1509.0630787037,"E",0,0
